rainfall,year,month,country
0.55104,1993,12,GIN
1.01027,1994,1,GIN
14.1325,1994,2,GIN
23.1594,1994,3,GIN
49.0918,1994,4,GIN
151.918,1994,5,GIN
237.069,1994,6,GIN
308.602,1994,7,GIN
405.316,1994,8,GIN
398.359,1994,9,GIN
265.776,1994,10,GIN
65.0563,1994,11,GIN
0.5909,1994,12,GIN
0.01344,1995,1,GIN
3.99583,1995,2,GIN
45.1381,1995,3,GIN
70.3771,1995,4,GIN
119.707,1995,5,GIN
157.378,1995,6,GIN
295.217,1995,7,GIN
468.113,1995,8,GIN
314.069,1995,9,GIN
176.8,1995,10,GIN
20.2367,1995,11,GIN
9.11225,1995,12,GIN
8.22112,1996,1,GIN
10.2979,1996,2,GIN
25.9401,1996,3,GIN
62.586,1996,4,GIN
143.687,1996,5,GIN
205.516,1996,6,GIN
307.88,1996,7,GIN
377.741,1996,8,GIN
360.012,1996,9,GIN
164.215,1996,10,GIN
10.4856,1996,11,GIN
7.09534,1996,12,GIN
11.6101,1997,1,GIN
1.30502,1997,2,GIN
9.11404,1997,3,GIN
74.2595,1997,4,GIN
139.199,1997,5,GIN
231.508,1997,6,GIN
260.211,1997,7,GIN
391.125,1997,8,GIN
332.862,1997,9,GIN
154.712,1997,10,GIN
29.988,1997,11,GIN
2.9452,1997,12,GIN
0.85688,1998,1,GIN
10.5647,1998,2,GIN
3.56713,1998,3,GIN
64.6133,1998,4,GIN
97.7481,1998,5,GIN
181.28,1998,6,GIN
316.577,1998,7,GIN
439.264,1998,8,GIN
378.221,1998,9,GIN
161.421,1998,10,GIN
4.90552,1998,11,GIN
3.07748,1998,12,GIN
5.32001,1999,1,GIN
5.08521,1999,2,GIN
17.5299,1999,3,GIN
66.6471,1999,4,GIN
122.648,1999,5,GIN
181.915,1999,6,GIN
332.46,1999,7,GIN
483.021,1999,8,GIN
335.623,1999,9,GIN
310.824,1999,10,GIN
35.4096,1999,11,GIN
0.06432,1999,12,GIN
3.01487,2000,1,GIN
0.92348,2000,2,GIN
22.8259,2000,3,GIN
70.938,2000,4,GIN
103.973,2000,5,GIN
233.701,2000,6,GIN
325.177,2000,7,GIN
404.55,2000,8,GIN
259.15,2000,9,GIN
214.345,2000,10,GIN
56.1356,2000,11,GIN
0.93868,2000,12,GIN
0.45906,2001,1,GIN
0.90317,2001,2,GIN
9.63237,2001,3,GIN
37.0249,2001,4,GIN
99.0681,2001,5,GIN
255.351,2001,6,GIN
344.948,2001,7,GIN
308.011,2001,8,GIN
238.317,2001,9,GIN
114.821,2001,10,GIN
69.9776,2001,11,GIN
3.39599,2001,12,GIN
15.7229,2002,1,GIN
9.11477,2002,2,GIN
23.0697,2002,3,GIN
52.1466,2002,4,GIN
85.8015,2002,5,GIN
205.537,2002,6,GIN
257.898,2002,7,GIN
296.714,2002,8,GIN
248.372,2002,9,GIN
173.455,2002,10,GIN
4.11275,2002,11,GIN
1.33185,2002,12,GIN
0.54514,2003,1,GIN
30.5203,2003,2,GIN
3.60277,2003,3,GIN
99.1203,2003,4,GIN
58.3971,2003,5,GIN
252.675,2003,6,GIN
302.966,2003,7,GIN
395.357,2003,8,GIN
434.867,2003,9,GIN
175.823,2003,10,GIN
78.9913,2003,11,GIN
2.44688,2003,12,GIN
4.91586,2004,1,GIN
6.05772,2004,2,GIN
24.563,2004,3,GIN
72.2966,2004,4,GIN
149.921,2004,5,GIN
218.396,2004,6,GIN
413.277,2004,7,GIN
337.874,2004,8,GIN
290.702,2004,9,GIN
121.187,2004,10,GIN
79.5288,2004,11,GIN
6.10985,2004,12,GIN
3.07463,2005,1,GIN
3.22622,2005,2,GIN
39.0802,2005,3,GIN
53.9884,2005,4,GIN
132.409,2005,5,GIN
194.875,2005,6,GIN
254.827,2005,7,GIN
392.796,2005,8,GIN
359.55,2005,9,GIN
171.66,2005,10,GIN
23.3719,2005,11,GIN
7.99657,2005,12,GIN
2.57998,2006,1,GIN
1.99989,2006,2,GIN
20.8279,2006,3,GIN
29.1861,2006,4,GIN
195.744,2006,5,GIN
232.123,2006,6,GIN
227.153,2006,7,GIN
419.06,2006,8,GIN
351.551,2006,9,GIN
139.718,2006,10,GIN
15.6098,2006,11,GIN
5.46032,2006,12,GIN
2.4163,2007,1,GIN
7.53218,2007,2,GIN
22.3097,2007,3,GIN
37.9266,2007,4,GIN
106.737,2007,5,GIN
125.748,2007,6,GIN
271.292,2007,7,GIN
502.043,2007,8,GIN
286.171,2007,9,GIN
109.131,2007,10,GIN
43.5187,2007,11,GIN
4.12617,2007,12,GIN
1.18021,2008,1,GIN
4.76976,2008,2,GIN
36.7817,2008,3,GIN
83.1823,2008,4,GIN
149.412,2008,5,GIN
219.936,2008,6,GIN
350.377,2008,7,GIN
437.095,2008,8,GIN
288.648,2008,9,GIN
267.43,2008,10,GIN
3.32988,2008,11,GIN
15.4112,2008,12,GIN
0.54514,2009,1,GIN
6.60293,2009,2,GIN
23.7599,2009,3,GIN
31.913,2009,4,GIN
116.477,2009,5,GIN
165.353,2009,6,GIN
246.465,2009,7,GIN
399.842,2009,8,GIN
439.03,2009,9,GIN
136.97,2009,10,GIN
30.2165,2009,11,GIN
1.0877,2009,12,GIN
1.37048,2010,1,GIN
13.3467,2010,2,GIN
29.8713,2010,3,GIN
170.324,2010,4,GIN
196.138,2010,5,GIN
246.301,2010,6,GIN
356.075,2010,7,GIN
394.049,2010,8,GIN
459.872,2010,9,GIN
202.352,2010,10,GIN
36.6172,2010,11,GIN
1.12233,2010,12,GIN
0.59518,2011,1,GIN
1.78913,2011,2,GIN
33.0607,2011,3,GIN
46.684,2011,4,GIN
90.8446,2011,5,GIN
184.28,2011,6,GIN
315.599,2011,7,GIN
521.35,2011,8,GIN
280.046,2011,9,GIN
114.493,2011,10,GIN
43.6179,2011,11,GIN
6.44526,2011,12,GIN
0.43107,2012,1,GIN
2.06364,2012,2,GIN
14.3312,2012,3,GIN
88.0631,2012,4,GIN
133.212,2012,5,GIN
220.792,2012,6,GIN
305.827,2012,7,GIN
371.25,2012,8,GIN
382.058,2012,9,GIN
157.8,2012,10,GIN
28.2447,2012,11,GIN
5.46032,2012,12,GIN
2.53819,2013,1,GIN
9.92104,2013,2,GIN
18.2797,2013,3,GIN
73.2771,2013,4,GIN
88.4295,2013,5,GIN
167.75,2013,6,GIN
252.006,2013,7,GIN
514.816,2013,8,GIN
396.325,2013,9,GIN
200.671,2013,10,GIN
53.7059,2013,11,GIN
7.87445,2013,12,GIN
1.86329,2014,1,GIN
4.55902,2014,2,GIN
11.3967,2014,3,GIN
32.2972,2014,4,GIN
312.472,2014,5,GIN
178.091,2014,6,GIN
212.271,2014,7,GIN
326.47,2014,8,GIN
358.686,2014,9,GIN
173.493,2014,10,GIN
46.8229,2014,11,GIN
1.04637,2014,12,GIN
0.36861,2015,1,GIN
10.716,2015,2,GIN
6.76499,2015,3,GIN
49.2791,2015,4,GIN
71.8934,2015,5,GIN
143.108,2015,6,GIN
295.936,2015,7,GIN
572.151,2015,8,GIN
285.951,2015,9,GIN
301.813,2015,10,GIN
17.1165,2015,11,GIN
2.79001,2015,12,GIN
9.33585,2016,1,GIN
1.97098,2016,2,GIN
10.5951,2016,3,GIN
74.5814,2016,4,GIN
119.272,2016,5,GIN
203.526,2016,6,GIN
333.306,2016,7,GIN
373.353,2016,8,GIN
382.419,2016,9,GIN
140.652,2016,10,GIN
34.0245,2016,11,GIN
0.64206,2016,12,GIN
38.2847,1991,1,KEN
12.7492,1991,2,KEN
73.3656,1991,3,KEN
83.135,1991,4,KEN
112.275,1991,5,KEN
33.6106,1991,6,KEN
36.6575,1991,7,KEN
32.8066,1991,8,KEN
18.3184,1991,9,KEN
41.2266,1991,10,KEN
60.2294,1991,11,KEN
53.4232,1991,12,KEN
10.2491,1992,1,KEN
15.9125,1992,2,KEN
17.0754,1992,3,KEN
119.919,1992,4,KEN
80.6001,1992,5,KEN
30.0842,1992,6,KEN
35.1079,1992,7,KEN
28.0127,1992,8,KEN
24.3121,1992,9,KEN
47.1624,1992,10,KEN
106.824,1992,11,KEN
98.4172,1992,12,KEN
80.9318,1993,1,KEN
53.6675,1993,2,KEN
24.0511,1993,3,KEN
77.5293,1993,4,KEN
110.664,1993,5,KEN
50.2024,1993,6,KEN
14.9912,1993,7,KEN
21.9237,1993,8,KEN
15.6103,1993,9,KEN
42.0606,1993,10,KEN
75.1036,1993,11,KEN
40.1232,1993,12,KEN
6.64417,1994,1,KEN
17.6202,1994,2,KEN
47.8114,1994,3,KEN
111.038,1994,4,KEN
82.2793,1994,5,KEN
33.7607,1994,6,KEN
44.5223,1994,7,KEN
31.9213,1994,8,KEN
20.1774,1994,9,KEN
69.6349,1994,10,KEN
168.397,1994,11,KEN
54.453,1994,12,KEN
10.5799,1995,1,KEN
37.3085,1995,2,KEN
69.4802,1995,3,KEN
150.358,1995,4,KEN
66.9476,1995,5,KEN
23.5026,1995,6,KEN
27.0207,1995,7,KEN
32.2454,1995,8,KEN
30.5747,1995,9,KEN
87.7315,1995,10,KEN
72.5827,1995,11,KEN
43.8125,1995,12,KEN
24.3053,1996,1,KEN
27.9605,1996,2,KEN
74.9097,1996,3,KEN
71.0857,1996,4,KEN
85.918,1996,5,KEN
50.8206,1996,6,KEN
33.833,1996,7,KEN
25.6055,1996,8,KEN
23.9495,1996,9,KEN
19.2856,1996,10,KEN
85.853,1996,11,KEN
6.98666,1996,12,KEN
8.74094,1997,1,KEN
1.15765,1997,2,KEN
45.8383,1997,3,KEN
188.323,1997,4,KEN
63.3745,1997,5,KEN
46.6663,1997,6,KEN
29.0068,1997,7,KEN
28.8858,1997,8,KEN
7.70611,1997,9,KEN
179.669,1997,10,KEN
247.081,1997,11,KEN
116.062,1997,12,KEN
76.2871,1998,1,KEN
59.9695,1998,2,KEN
50.1806,1998,3,KEN
115.334,1998,4,KEN
149.305,1998,5,KEN
69.6817,1998,6,KEN
36.89,1998,7,KEN
29.2989,1998,8,KEN
22.4775,1998,9,KEN
30.0269,1998,10,KEN
72.004,1998,11,KEN
12.8653,1998,12,KEN
17.4185,1999,1,KEN
3.90971,1999,2,KEN
85.2266,1999,3,KEN
95.084,1999,4,KEN
56.7194,1999,5,KEN
30.8994,1999,6,KEN
34.1242,1999,7,KEN
37.8536,1999,8,KEN
22.0581,1999,9,KEN
62.4518,1999,10,KEN
105.164,1999,11,KEN
46.1816,1999,12,KEN
14.7556,2000,1,KEN
4.22166,2000,2,KEN
32.876,2000,3,KEN
68.5452,2000,4,KEN
52.9646,2000,5,KEN
37.8617,2000,6,KEN
18.5894,2000,7,KEN
32.591,2000,8,KEN
25.9999,2000,9,KEN
54.8905,2000,10,KEN
76.8925,2000,11,KEN
28.327,2000,12,KEN
73.4348,2001,1,KEN
9.14876,2001,2,KEN
60.4919,2001,3,KEN
102.772,2001,4,KEN
59.8898,2001,5,KEN
39.8834,2001,6,KEN
30.7087,2001,7,KEN
27.1292,2001,8,KEN
21.0991,2001,9,KEN
40.8778,2001,10,KEN
130.099,2001,11,KEN
26.9851,2001,12,KEN
33.6236,2002,1,KEN
48.709,2002,2,KEN
44.18,2002,3,KEN
179.977,2002,4,KEN
87.748,2002,5,KEN
19.0076,2002,6,KEN
18.8563,2002,7,KEN
26.1242,2002,8,KEN
41.4186,2002,9,KEN
82.289,2002,10,KEN
77.2296,2002,11,KEN
121.69,2002,12,KEN
10.7769,2003,1,KEN
4.79105,2003,2,KEN
44.4622,2003,3,KEN
194.147,2003,4,KEN
126.015,2003,5,KEN
29.297,2003,6,KEN
20.7714,2003,7,KEN
21.4966,2003,8,KEN
26.1649,2003,9,KEN
38.9502,2003,10,KEN
71.3184,2003,11,KEN
28.6336,2003,12,KEN
54.7009,2004,1,KEN
17.7408,2004,2,KEN
45.8558,2004,3,KEN
107.349,2004,4,KEN
50.3418,2004,5,KEN
25.4392,2004,6,KEN
15.2559,2004,7,KEN
17.5807,2004,8,KEN
23.9635,2004,9,KEN
75.8217,2004,10,KEN
77.5228,2004,11,KEN
41.0149,2004,12,KEN
19.1011,2005,1,KEN
13.6037,2005,2,KEN
49.6763,2005,3,KEN
57.2831,2005,4,KEN
83.5191,2005,5,KEN
20.1572,2005,6,KEN
19.2082,2005,7,KEN
24.0252,2005,8,KEN
18.9451,2005,9,KEN
64.2847,2005,10,KEN
46.147,2005,11,KEN
18.656,2005,12,KEN
22.1909,2006,1,KEN
22.2449,2006,2,KEN
82.786,2006,3,KEN
131.79,2006,4,KEN
83.3955,2006,5,KEN
25.9291,2006,6,KEN
26.0609,2006,7,KEN
44.2328,2006,8,KEN
49.3262,2006,9,KEN
94.12,2006,10,KEN
174.698,2006,11,KEN
79.3671,2006,12,KEN
34.3716,2007,1,KEN
25.0993,2007,2,KEN
50.4786,2007,3,KEN
105.91,2007,4,KEN
90.5702,2007,5,KEN
23.7514,2007,6,KEN
39.9548,2007,7,KEN
64.4247,2007,8,KEN
66.5627,2007,9,KEN
46.6673,2007,10,KEN
57.0503,2007,11,KEN
48.9737,2007,12,KEN
26.4445,2008,1,KEN
28.524,2008,2,KEN
121.991,2008,3,KEN
85.7628,2008,4,KEN
63.9306,2008,5,KEN
23.9265,2008,6,KEN
21.3722,2008,7,KEN
29.2983,2008,8,KEN
32.8981,2008,9,KEN
86.2573,2008,10,KEN
110.582,2008,11,KEN
13.715,2008,12,KEN
32.8746,2009,1,KEN
28.0516,2009,2,KEN
22.3291,2009,3,KEN
92.9484,2009,4,KEN
72.8358,2009,5,KEN
30.4692,2009,6,KEN
18.3059,2009,7,KEN
19.4447,2009,8,KEN
19.6691,2009,9,KEN
130.978,2009,10,KEN
77.4053,2009,11,KEN
89.9905,2009,12,KEN
46.9243,2010,1,KEN
44.5868,2010,2,KEN
96.3101,2010,3,KEN
109.239,2010,4,KEN
72.8616,2010,5,KEN
45.9529,2010,6,KEN
16.5458,2010,7,KEN
33.5338,2010,8,KEN
16.7171,2010,9,KEN
50.512,2010,10,KEN
59.7331,2010,11,KEN
42.677,2010,12,KEN
19.4906,2011,1,KEN
28.7876,2011,2,KEN
83.5573,2011,3,KEN
65.3496,2011,4,KEN
84.732,2011,5,KEN
27.0977,2011,6,KEN
18.9236,2011,7,KEN
23.6642,2011,8,KEN
35.2312,2011,9,KEN
93.8432,2011,10,KEN
113.547,2011,11,KEN
42.9499,2011,12,KEN
46.5721,2012,1,KEN
15.5346,2012,2,KEN
23.3394,2012,3,KEN
107.882,2012,4,KEN
95.6116,2012,5,KEN
38.07,2012,6,KEN
26.9273,2012,7,KEN
36.3185,2012,8,KEN
42.0646,2012,9,KEN
89.3439,2012,10,KEN
124.175,2012,11,KEN
110.374,2012,12,KEN
42.9715,2013,1,KEN
16.8768,2013,2,KEN
145.511,2013,3,KEN
152.402,2013,4,KEN
68.7326,2013,5,KEN
27.0903,2013,6,KEN
25.5887,2013,7,KEN
51.8061,2013,8,KEN
45.2457,2013,9,KEN
36.5215,2013,10,KEN
84.2852,2013,11,KEN
72.66,2013,12,KEN
20.1543,2014,1,KEN
34.7628,2014,2,KEN
60.4054,2014,3,KEN
61.9105,2014,4,KEN
66.4223,2014,5,KEN
43.8258,2014,6,KEN
27.0972,2014,7,KEN
36.4492,2014,8,KEN
47.0196,2014,9,KEN
63.8456,2014,10,KEN
102.131,2014,11,KEN
50.6548,2014,12,KEN
26.2482,2015,1,KEN
21.8238,2015,2,KEN
48.4594,2015,3,KEN
136.338,2015,4,KEN
101.457,2015,5,KEN
70.9284,2015,6,KEN
20.7931,2015,7,KEN
17.9734,2015,8,KEN
36.7493,2015,9,KEN
64.3615,2015,10,KEN
163.608,2015,11,KEN
63.2356,2015,12,KEN
56.7251,2016,1,KEN
18.22,2016,2,KEN
30.4865,2016,3,KEN
166.705,2016,4,KEN
70.6712,2016,5,KEN
34.905,2016,6,KEN
34.5489,2016,7,KEN
25.5342,2016,8,KEN
15.1428,2016,9,KEN
40.0055,2016,10,KEN
121.997,2016,11,KEN
100.261,2016,12,KEN
3.33551,1991,1,LAO
2.73296,1991,2,LAO
44.936,1991,3,LAO
55.074,1991,4,LAO
147.647,1991,5,LAO
231.588,1991,6,LAO
230.323,1991,7,LAO
375.724,1991,8,LAO
259.245,1991,9,LAO
156.371,1991,10,LAO
28.4808,1991,11,LAO
91.944,1991,12,LAO
133.548,1992,1,LAO
50.596,1992,2,LAO
9.30835,1992,3,LAO
34.6323,1992,4,LAO
126.711,1992,5,LAO
220.159,1992,6,LAO
324.796,1992,7,LAO
306.921,1992,8,LAO
202.4,1992,9,LAO
100.225,1992,10,LAO
20.7622,1992,11,LAO
113.816,1992,12,LAO
3.75039,1993,1,LAO
11.2288,1993,2,LAO
32.6215,1993,3,LAO
79.7726,1993,4,LAO
193.931,1993,5,LAO
193.671,1993,6,LAO
257.295,1993,7,LAO
278.395,1993,8,LAO
199.627,1993,9,LAO
72.4441,1993,10,LAO
32.5478,1993,11,LAO
42.0906,1993,12,LAO
2.71044,1994,1,LAO
42.6734,1994,2,LAO
84.5734,1994,3,LAO
63.0898,1994,4,LAO
214.693,1994,5,LAO
346.284,1994,6,LAO
283.417,1994,7,LAO
387.223,1994,8,LAO
270.689,1994,9,LAO
97.1155,1994,10,LAO
43.2926,1994,11,LAO
61.1097,1994,12,LAO
7.07786,1995,1,LAO
11.9232,1995,2,LAO
27.3624,1995,3,LAO
52.5252,1995,4,LAO
184.485,1995,5,LAO
237.636,1995,6,LAO
382.154,1995,7,LAO
404.544,1995,8,LAO
162.74,1995,9,LAO
132.137,1995,10,LAO
122.197,1995,11,LAO
5.94485,1995,12,LAO
5.08875,1996,1,LAO
22.4677,1996,2,LAO
64.5865,1996,3,LAO
130.188,1996,4,LAO
156.852,1996,5,LAO
224.636,1996,6,LAO
237.605,1996,7,LAO
308.463,1996,8,LAO
333.725,1996,9,LAO
158.912,1996,10,LAO
326.952,1996,11,LAO
10.4795,1996,12,LAO
19.6266,1997,1,LAO
20.9656,1997,2,LAO
69.1889,1997,3,LAO
104.923,1997,4,LAO
125.756,1997,5,LAO
209.066,1997,6,LAO
406.293,1997,7,LAO
345.987,1997,8,LAO
181.682,1997,9,LAO
188.067,1997,10,LAO
15.3671,1997,11,LAO
15.6211,1997,12,LAO
12.647,1998,1,LAO
41.1925,1998,2,LAO
36.0086,1998,3,LAO
96.1545,1998,4,LAO
173.121,1998,5,LAO
226.485,1998,6,LAO
212.973,1998,7,LAO
279.663,1998,8,LAO
204.057,1998,9,LAO
83.1004,1998,10,LAO
131.613,1998,11,LAO
86.8832,1998,12,LAO
54.2673,1999,1,LAO
6.42454,1999,2,LAO
50.2297,1999,3,LAO
123.4,1999,4,LAO
281.271,1999,5,LAO
270.076,1999,6,LAO
277.816,1999,7,LAO
282.087,1999,8,LAO
275.46,1999,9,LAO
175.542,1999,10,LAO
182.196,1999,11,LAO
55.6784,1999,12,LAO
13.6734,2000,1,LAO
26.7959,2000,2,LAO
22.5567,2000,3,LAO
156.019,2000,4,LAO
273.528,2000,5,LAO
285.367,2000,6,LAO
316.333,2000,7,LAO
296.403,2000,8,LAO
260.811,2000,9,LAO
151.49,2000,10,LAO
9.76236,2000,11,LAO
9.36999,2000,12,LAO
8.86796,2001,1,LAO
11.6633,2001,2,LAO
98.7377,2001,3,LAO
39.9369,2001,4,LAO
240.297,2001,5,LAO
298.411,2001,6,LAO
283.324,2001,7,LAO
419.136,2001,8,LAO
257.545,2001,9,LAO
207.166,2001,10,LAO
167.398,2001,11,LAO
15.9006,2001,12,LAO
12.5012,2002,1,LAO
12.6614,2002,2,LAO
62.5221,2002,3,LAO
61.0446,2002,4,LAO
282.146,2002,5,LAO
269.237,2002,6,LAO
343.139,2002,7,LAO
413.201,2002,8,LAO
301.078,2002,9,LAO
137.613,2002,10,LAO
86.3032,2002,11,LAO
149.142,2002,12,LAO
19.9667,2003,1,LAO
46.5636,2003,2,LAO
79.5212,2003,3,LAO
63.138,2003,4,LAO
147.715,2003,5,LAO
237.521,2003,6,LAO
210.617,2003,7,LAO
332.696,2003,8,LAO
332.242,2003,9,LAO
55.396,2003,10,LAO
2.07004,2003,11,LAO
1.35339,2003,12,LAO
51.6899,2004,1,LAO
50.2917,2004,2,LAO
24.1984,2004,3,LAO
111.878,2004,4,LAO
226.183,2004,5,LAO
251.552,2004,6,LAO
355.866,2004,7,LAO
309.724,2004,8,LAO
229.311,2004,9,LAO
40.0113,2004,10,LAO
28.7058,2004,11,LAO
0.67191,2004,12,LAO
3.13362,2005,1,LAO
4.20844,2005,2,LAO
52.97,2005,3,LAO
73.9125,2005,4,LAO
161.665,2005,5,LAO
289.119,2005,6,LAO
366.885,2005,7,LAO
352.151,2005,8,LAO
316.266,2005,9,LAO
59.2783,2005,10,LAO
146.744,2005,11,LAO
45.2398,2005,12,LAO
2.32518,2006,1,LAO
19.7323,2006,2,LAO
61.2508,2006,3,LAO
130.419,2006,4,LAO
172.83,2006,5,LAO
159.698,2006,6,LAO
383.907,2006,7,LAO
372.485,2006,8,LAO
145.967,2006,9,LAO
303.333,2006,10,LAO
117.606,2006,11,LAO
0.61028,2006,12,LAO
5.12884,2007,1,LAO
19.3033,2007,2,LAO
39.7917,2007,3,LAO
103.11,2007,4,LAO
204.883,2007,5,LAO
218.084,2007,6,LAO
224.394,2007,7,LAO
340.322,2007,8,LAO
242.771,2007,9,LAO
341.292,2007,10,LAO
60.3305,2007,11,LAO
7.63359,2007,12,LAO
31.6597,2008,1,LAO
30.0518,2008,2,LAO
82.8487,2008,3,LAO
119.86,2008,4,LAO
207.901,2008,5,LAO
300.254,2008,6,LAO
302.148,2008,7,LAO
308.514,2008,8,LAO
282.483,2008,9,LAO
178.888,2008,10,LAO
181.346,2008,11,LAO
55.212,2008,12,LAO
1.76959,2009,1,LAO
5.28221,2009,2,LAO
58.0391,2009,3,LAO
114.832,2009,4,LAO
237.134,2009,5,LAO
221.535,2009,6,LAO
342.552,2009,7,LAO
246.231,2009,8,LAO
226.622,2009,9,LAO
93.821,2009,10,LAO
49.8114,2009,11,LAO
3.64322,2009,12,LAO
94.0776,2010,1,LAO
16.5713,2010,2,LAO
20.7261,2010,3,LAO
100.707,2010,4,LAO
135.877,2010,5,LAO
207.274,2010,6,LAO
269.256,2010,7,LAO
458.839,2010,8,LAO
205.796,2010,9,LAO
176.066,2010,10,LAO
9.78182,2010,11,LAO
28.6046,2010,12,LAO
22.6963,2011,1,LAO
15.2323,2011,2,LAO
73.9347,2011,3,LAO
115.125,2011,4,LAO
203.199,2011,5,LAO
331.892,2011,6,LAO
336.603,2011,7,LAO
417.475,2011,8,LAO
355.588,2011,9,LAO
219.323,2011,10,LAO
90.0019,2011,11,LAO
9.51178,2011,12,LAO
44.5482,2012,1,LAO
5.99526,2012,2,LAO
49.4188,2012,3,LAO
78.5495,2012,4,LAO
214.74,2012,5,LAO
242.836,2012,6,LAO
281.521,2012,7,LAO
308.516,2012,8,LAO
207.236,2012,9,LAO
168.073,2012,10,LAO
316.224,2012,11,LAO
8.86095,2012,12,LAO
85.4435,2013,1,LAO
39.7885,2013,2,LAO
70.9901,2013,3,LAO
52.8219,2013,4,LAO
143.374,2013,5,LAO
209.481,2013,6,LAO
335.178,2013,7,LAO
322.841,2013,8,LAO
292.64,2013,9,LAO
163.109,2013,10,LAO
86.4781,2013,11,LAO
350.759,2013,12,LAO
2.98425,2014,1,LAO
2.49847,2014,2,LAO
22.2462,2014,3,LAO
76.6937,2014,4,LAO
95.3921,2014,5,LAO
270.897,2014,6,LAO
330.029,2014,7,LAO
319.393,2014,8,LAO
183.488,2014,9,LAO
73.707,2014,10,LAO
71.7731,2014,11,LAO
0.31124,2014,12,LAO
33.9601,2015,1,LAO
22.4273,2015,2,LAO
51.437,2015,3,LAO
79.9168,2015,4,LAO
68.8738,2015,5,LAO
175.614,2015,6,LAO
284.268,2015,7,LAO
323.428,2015,8,LAO
218.407,2015,9,LAO
151.349,2015,10,LAO
71.1964,2015,11,LAO
18.1844,2015,12,LAO
109.242,2016,1,LAO
8.3353,2016,2,LAO
21.8485,2016,3,LAO
72.2656,2016,4,LAO
200.737,2016,5,LAO
262.456,2016,6,LAO
286.899,2016,7,LAO
293.882,2016,8,LAO
315.577,2016,9,LAO
123.788,2016,10,LAO
205.854,2016,11,LAO
59.7869,2016,12,LAO
0.01512,1991,1,MLI
0.28344,1991,2,MLI
1.08656,1991,3,MLI
4.06811,1991,4,MLI
18.8439,1991,5,MLI
33.0485,1991,6,MLI
82.6527,1991,7,MLI
102.154,1991,8,MLI
39.8353,1991,9,MLI
21.1704,1991,10,MLI
0.19738,1991,11,MLI
0.00832,1991,12,MLI
0.14959,1992,1,MLI
0.13919,1992,2,MLI
0.47638,1992,3,MLI
2.95855,1992,4,MLI
18.3328,1992,5,MLI
36.8778,1992,6,MLI
74.6671,1992,7,MLI
94.8664,1992,8,MLI
44.9074,1992,9,MLI
8.54003,1992,10,MLI
0.87973,1992,11,MLI
0.0074,1992,12,MLI
0.00357,1993,1,MLI
0.20648,1993,2,MLI
2.11567,1993,3,MLI
4.4765,1993,4,MLI
7.78755,1993,5,MLI
33.2126,1993,6,MLI
78.9564,1993,7,MLI
88.9867,1993,8,MLI
52.2203,1993,9,MLI
11.8174,1993,10,MLI
0.81129,1993,11,MLI
0.00658,1993,12,MLI
0.02235,1994,1,MLI
0.33468,1994,2,MLI
0.63454,1994,3,MLI
2.14798,1994,4,MLI
15.7959,1994,5,MLI
35.0325,1994,6,MLI
82.2861,1994,7,MLI
123.624,1994,8,MLI
81.0958,1994,9,MLI
31.3618,1994,10,MLI
1.05049,1994,11,MLI
0.00714,1994,12,MLI
0.00316,1995,1,MLI
0.06008,1995,2,MLI
2.21192,1995,3,MLI
9.28721,1995,4,MLI
15.3887,1995,5,MLI
30.9992,1995,6,MLI
73.3418,1995,7,MLI
100.229,1995,8,MLI
56.0264,1995,9,MLI
11.4336,1995,10,MLI
0.30699,1995,11,MLI
0.03517,1995,12,MLI
0.04393,1996,1,MLI
0.13393,1996,2,MLI
1.88306,1996,3,MLI
3.603,1996,4,MLI
16.4464,1996,5,MLI
31.3435,1996,6,MLI
71.5093,1996,7,MLI
82.4115,1996,8,MLI
62.3155,1996,9,MLI
13.1691,1996,10,MLI
0.05583,1996,11,MLI
0.04042,1996,12,MLI
0.15136,1997,1,MLI
0.00097,1997,2,MLI
0.44086,1997,3,MLI
8.39889,1997,4,MLI
16.0621,1997,5,MLI
40.6133,1997,6,MLI
65.8865,1997,7,MLI
85.7651,1997,8,MLI
52.104,1997,9,MLI
13.5054,1997,10,MLI
0.31955,1997,11,MLI
0.01475,1997,12,MLI
0.00343,1998,1,MLI
0.20756,1998,2,MLI
0.06617,1998,3,MLI
7.18333,1998,4,MLI
16.3891,1998,5,MLI
34.3146,1998,6,MLI
68.0647,1998,7,MLI
98.9923,1998,8,MLI
87.2068,1998,9,MLI
11.4996,1998,10,MLI
0.03978,1998,11,MLI
0.0211,1998,12,MLI
0.15211,1999,1,MLI
0.01129,1999,2,MLI
0.84111,1999,3,MLI
7.45854,1999,4,MLI
10.4276,1999,5,MLI
30.7123,1999,6,MLI
88.1145,1999,7,MLI
158.811,1999,8,MLI
62.3591,1999,9,MLI
25.0697,1999,10,MLI
1.04746,1999,11,MLI
0.00673,1999,12,MLI
0.13876,2000,1,MLI
0.00123,2000,2,MLI
1.16344,2000,3,MLI
5.25537,2000,4,MLI
14.003,2000,5,MLI
33.6127,2000,6,MLI
82.5596,2000,7,MLI
92.9438,2000,8,MLI
45.2176,2000,9,MLI
15.4311,2000,10,MLI
1.22562,2000,11,MLI
0.007,2000,12,MLI
0.00323,2001,1,MLI
0.00121,2001,2,MLI
0.23068,2001,3,MLI
3.78245,2001,4,MLI
12.657,2001,5,MLI
49.0371,2001,6,MLI
